utterance,spa_all,spa_1,spa_2,spa_2a,time_stamp,speaker,sentence,lemmas,pos,action,file_id,errors,child
15,,,,,00:00:00,CHI,yeah .,yeah .,co,<1w> nods,formatted/Bates/Snack28/linda.json,u61 u69,linda
16,,,,,00:00:00,CHI,don't tear it .,do not tear it .,mod neg v pro_per,,formatted/Bates/Snack28/linda.json,u61 u69,linda
17,,,,,00:00:00,MOT,don't tear it ?,do not tear it ?,mod neg v pro_per,,formatted/Bates/Snack28/linda.json,u61 u69,linda
18,,,,,00:00:00,MOT,oh okay I won't tear it .,oh okay I will not tear it .,co adj pro_sub mod neg v pro_per,,formatted/Bates/Snack28/linda.json,u61 u69,linda
19,,,,,00:00:00,CHI,can I sit right here ?,can I sit right here ?,mod pro_sub v adv n,<1w> looks at sandwich .,formatted/Bates/Snack28/linda.json,u61 u69,linda
20,,,,,00:00:00,CHI,can I sit right here ?,can I sit right here ?,mod pro_sub v adv n,<1w> looks at Mother,formatted/Bates/Snack28/linda.json,u61 u69,linda
21,,,,,00:00:00,MOT,,,,<bef> gets dish . <dur> looks at Linda,formatted/Bates/Snack28/linda.json,u61 u69,linda
22,,,,,00:00:00,MOT,you gonna sit right there .,you go to sit right there .,pro_per part inf v adv n,,formatted/Bates/Snack28/linda.json,u61 u69,linda
23,,,,,00:00:00,MOT,oh the peanutbutter can sit right there .,oh the peanutbutter can sit right there .,co det_art n mod v adv n,,formatted/Bates/Snack28/linda.json,u61 u69,linda
24,,,,,00:00:00,MOT,want up in your high chair ?,want up in your high chair ?,v adv prep det_poss adj n,,formatted/Bates/Snack28/linda.json,u61 u69,linda
25,,,,,00:00:00,CHI,yeah .,yeah .,co,,formatted/Bates/Snack28/linda.json,u61 u69,linda
26,,,,,00:00:00,MOT,one two three !,one two three !,det_num det_num det_num,,formatted/Bates/Snack28/linda.json,u61 u69,linda
27,,,,,00:00:00,MOT,there you go .,there you go .,adv pro_per v,,formatted/Bates/Snack28/linda.json,u61 u69,linda
28,,,,,00:00:00,MOT,here's your sandwich .,here be your sandwich .,pro_exist cop det_poss n,,formatted/Bates/Snack28/linda.json,u61 u69,linda
29,,,,,00:00:00,CHI,,,,,formatted/Bates/Snack28/linda.json,u61 u69,linda
30,,,,,00:00:00,MOT,is that good ?,be that good ?,cop det_dem adj,,formatted/Bates/Snack28/linda.json,u61 u69,linda
31,,,,,00:00:00,MOT,what did you forget ?,what do you forget ?,pro_int mod pro_per v,,formatted/Bates/Snack28/linda.json,u61 u69,linda
32,,,,,00:00:00,CHI,a doggy .,a dog .,det_art adj,,formatted/Bates/Snack28/linda.json,u61 u69,linda
33,,,,,00:00:00,MOT,you forgot your bib .,you forget your bib .,pro_per v det_poss n,,formatted/Bates/Snack28/linda.json,u61 u69,linda
34,,,,,00:00:00,MOT,there .,there .,adv,,formatted/Bates/Snack28/linda.json,u61 u69,linda
35,,,,,00:00:00,MOT,does that taste good ?,do that taste good ?,mod pro_dem v adj,,formatted/Bates/Snack28/linda.json,u61 u69,linda
36,,,,,00:00:00,MOT,you don't talk much when you're eating huh ?,you do not talk much when you be eat huh ?,pro_per mod neg v adv conj pro_per aux part co,,formatted/Bates/Snack28/linda.json,u61 u69,linda
37,,,,,00:00:00,INV,that's alright .,that be alright .,pro_dem cop adj,,formatted/Bates/Snack28/linda.json,u61 u69,linda
38,,,,,00:00:00,MOT,well I think you were hungry .,well I think you be hungry .,co pro_sub v pro_per cop adj,looks at Linda,formatted/Bates/Snack28/linda.json,u61 u69,linda
39,,,,,00:00:00,MOT,was it a good idea ?,be it a good idea ?,cop pro_per det_art adj n,,formatted/Bates/Snack28/linda.json,u61 u69,linda
40,,,,,00:00:00,CHI,yeah .,yeah .,co,,formatted/Bates/Snack28/linda.json,u61 u69,linda
41,,,,,00:00:00,MOT,have you been having fun playing ?,have you be have fun play ?,v pro_per aux part n part,nods,formatted/Bates/Snack28/linda.json,u61 u69,linda
42,,,,,00:00:00,CHI,more toys .,more toy .,qn n,looks at Mother,formatted/Bates/Snack28/linda.json,u61 u69,linda
43,,,,,00:00:00,MOT,more toys ?,more toy ?,qn n,,formatted/Bates/Snack28/linda.json,u61 u69,linda
44,,,,,00:00:00,MOT,I think you can have some more toys to play with .,I think you can have some more toy to play with .,pro_sub v pro_per mod v qn qn n inf v prep,,formatted/Bates/Snack28/linda.json,u61 u69,linda
45,,,,,00:00:00,MOT,would you like some more something to drink ?,will you like some more something to drink ?,mod pro_per v qn adv pro_indef inf v,,formatted/Bates/Snack28/linda.json,u61 u69,linda
46,,,,,00:00:00,CHI,yeah .,yeah .,co,looks at Mother,formatted/Bates/Snack28/linda.json,u61 u69,linda
47,,,,,00:00:00,MOT,you can talk out loud .,you can talk out loud .,pro_per mod v adv adj,,formatted/Bates/Snack28/linda.json,u61 u69,linda
48,,,,,00:00:00,MOT,what would you like ?,what will you like ?,pro_int mod pro_per v,,formatted/Bates/Snack28/linda.json,u61 u69,linda
49,,,,,00:00:00,CHI,apple juice .,apple juice .,n n,,formatted/Bates/Snack28/linda.json,u61 u69,linda
50,,,,,00:00:00,MOT,oh okay .,oh okay .,co co,,formatted/Bates/Snack28/linda.json,u61 u69,linda
51,,,,,00:00:00,CHI,apple juice kay ?,apple juice okay ?,n n adj,,formatted/Bates/Snack28/linda.json,u61 u69,linda
52,,,,,00:00:00,MOT,okay I thought we were out_of apple juice .,okay I think we be out_of apple juice .,adj pro_sub v pro_sub cop prep n n,,formatted/Bates/Snack28/linda.json,u61 u69,linda
53,,,,,00:00:00,CHI,don't too much .,do not too much .,mod neg adv adv,looks at Mother,formatted/Bates/Snack28/linda.json,u61 u69,linda
54,,,,,00:00:00,MOT,oh don't put too much in there ?,oh do not put too much in there ?,co mod neg v adv adv prep n,looks at Linda,formatted/Bates/Snack28/linda.json,u61 u69,linda
55,,,,,00:00:00,MOT,okay .,okay .,co,,formatted/Bates/Snack28/linda.json,u61 u69,linda
56,,,,,00:00:00,MOT,did we run out_of apple juice this morning ?,do we run out_of apple juice this morning ?,mod pro_sub v prep n v det_dem n,,formatted/Bates/Snack28/linda.json,u61 u69,linda
57,,,,,00:00:00,CHI,uhhuh .,uhhuh .,co,looks at Mother,formatted/Bates/Snack28/linda.json,u61 u69,linda
58,,,,,00:00:00,MOT,did we get some more ?,do we get some more ?,mod pro_sub v qn adv,looks at Linda,formatted/Bates/Snack28/linda.json,u61 u69,linda
59,,,,,00:00:00,CHI,uhhuh .,uhhuh .,co,,formatted/Bates/Snack28/linda.json,u61 u69,linda
60,,,,,00:00:00,MOT,are you glad ?,be you glad ?,cop pro_per adj,,formatted/Bates/Snack28/linda.json,u61 u69,linda
61,,,,,00:00:00,CHI,,,,<bef> holds snack toward Mother,formatted/Bates/Snack28/linda.json,u61 u69,linda
62,,,,,00:00:00,MOT,are you through ?,be you through ?,cop pro_per adv,,formatted/Bates/Snack28/linda.json,u61 u69,linda
63,,,,,00:00:00,MOT,are your hands sticky ?,be your hand sticky ?,cop det_poss n n,,formatted/Bates/Snack28/linda.json,u61 u69,linda
64,,,,,00:00:00,CHI,,,,<aft> nods,formatted/Bates/Snack28/linda.json,u61 u69,linda
65,,,,,00:00:00,MOT,huh ?,huh ?,co,,formatted/Bates/Snack28/linda.json,u61 u69,linda
66,,,,,00:00:00,CHI,I through .,I through .,pro_sub adv,<aft> nods,formatted/Bates/Snack28/linda.json,u61 u69,linda
67,,,,,00:00:00,MOT,you're through ?,you be through ?,pro_per cop adv,,formatted/Bates/Snack28/linda.json,u61 u69,linda
68,,,,,00:00:00,MOT,okay .,okay .,co,,formatted/Bates/Snack28/linda.json,u61 u69,linda
69,,,,,00:00:00,CHI,more peanutbutter .,more peanutbutter .,qn n,looks at Mother,formatted/Bates/Snack28/linda.json,u61 u69,linda
70,,,,,00:00:00,MOT,more peanutbutter ?,more peanutbutter ?,qn n,,formatted/Bates/Snack28/linda.json,u61 u69,linda
71,,,,,00:00:00,MOT,I think that's enough for right now .,I think that be enough for right now .,pro_sub v pro_dem cop adv prep n adv_tem,,formatted/Bates/Snack28/linda.json,u61 u69,linda
72,,,,,00:00:00,CHI,yeah .,yeah .,co,,formatted/Bates/Snack28/linda.json,u61 u69,linda
73,,,,,00:00:00,CHI,more ?,more ?,post,,formatted/Bates/Snack28/linda.json,u61 u69,linda
74,,,,,00:00:00,MOT,more ?,more ?,post,,formatted/Bates/Snack28/linda.json,u61 u69,linda
75,,,,,00:00:00,MOT,do you have some more over your hands and face ?,do you have some more over your hand and face ?,mod pro_per v qn adv prep det_poss n coord n,,formatted/Bates/Snack28/linda.json,u61 u69,linda
76,,,,,00:00:00,CHI,I lick them .,I lick them .,pro_sub v pro_obj,,formatted/Bates/Snack28/linda.json,u61 u69,linda
77,,,,,00:00:00,MOT,you're going to lick them ?,you be go to lick them ?,pro_per aux part inf v pro_obj,,formatted/Bates/Snack28/linda.json,u61 u69,linda
78,,,,,00:00:00,MOT,you're going to lick your fingers huh ?,you be go to lick your finger huh ?,pro_per aux part inf v det_poss n co,,formatted/Bates/Snack28/linda.json,u61 u69,linda
79,,,,,00:00:00,MOT,what would you like ?,what will you like ?,pro_int mod pro_per v,,formatted/Bates/Snack28/linda.json,u61 u69,linda
80,,,,,00:00:00,CHI,peanuts .,peanut .,n,,formatted/Bates/Snack28/linda.json,u61 u69,linda
81,,,,,00:00:00,MOT,peanutbutter ?,peanutbutter ?,n,,formatted/Bates/Snack28/linda.json,u61 u69,linda
82,,,,,00:00:00,MOT,how about a rag ?,how about a rag ?,pro_int adv det_art n,,formatted/Bates/Snack28/linda.json,u61 u69,linda
83,,,,,00:00:00,CHI,a rag .,a rag .,det_art n,,formatted/Bates/Snack28/linda.json,u61 u69,linda
84,,,,,00:00:00,MOT,may I take your plate ?,may I take your plate ?,mod pro_sub v det_poss n,looks at Linda,formatted/Bates/Snack28/linda.json,u61 u69,linda
85,,,,,00:00:00,CHI,yeah .,yeah .,co,looks at Mother,formatted/Bates/Snack28/linda.json,u61 u69,linda
86,,,,,00:00:00,MOT,okay .,okay .,co,,formatted/Bates/Snack28/linda.json,u61 u69,linda
87,,,,,00:00:00,CHI,I wash teeth !,I wash tooth !,pro_sub v n,,formatted/Bates/Snack28/linda.json,u61 u69,linda
88,,,,,00:00:00,MOT,you're washing your teeth ?,you be wash your tooth ?,pro_per aux part det_poss n,looks at Linda,formatted/Bates/Snack28/linda.json,u61 u69,linda
89,,,,,00:00:00,MOT,why are you washing your teeth ?,why be you wash your tooth ?,pro_int aux pro_per part det_poss n,,formatted/Bates/Snack28/linda.json,u61 u69,linda
90,,,,,00:00:00,CHI,cuse I have peanutbutter on my face .,because I have peanutbutter on my face .,conj pro_sub v n prep det_poss n,,formatted/Bates/Snack28/linda.json,u61 u69,linda
91,,,,,00:00:00,MOT,because you have peanutbutter on your face ?,because you have peanutbutter on your face ?,conj pro_per v n prep det_poss n,looks at Linda,formatted/Bates/Snack28/linda.json,u61 u69,linda
92,,,,,00:00:00,MOT,huh ?,huh ?,co,,formatted/Bates/Snack28/linda.json,u61 u69,linda
93,,,,,00:00:00,MOT,okay .,okay .,co,,formatted/Bates/Snack28/linda.json,u61 u69,linda
94,,,,,00:00:00,MOT,what are you doing now ?,what be you do now ?,pro_int aux pro_per part adv_tem,,formatted/Bates/Snack28/linda.json,u61 u69,linda
95,,,,,00:00:00,CHI,my tongue .,my tongue .,det_poss n,,formatted/Bates/Snack28/linda.json,u61 u69,linda
96,,,,,00:00:00,MOT,washing your tongue ?,wash your tongue ?,part det_poss n,,formatted/Bates/Snack28/linda.json,u61 u69,linda
97,,,,,00:00:00,MOT,you're being kind of silly .,you be be kind of silly .,pro_per aux part n prep adj,,formatted/Bates/Snack28/linda.json,u61 u69,linda
98,,,,,00:00:00,CHI,washing my tongue .,wash my tongue .,part det_poss n,,formatted/Bates/Snack28/linda.json,u61 u69,linda
99,,,,,00:00:00,MOT,would you like me to help you ?,will you like me to help you ?,mod pro_per v pro_obj inf v pro_per,,formatted/Bates/Snack28/linda.json,u61 u69,linda
100,,,,,00:00:00,MOT,may I help a little bit ?,may I help a little bit ?,mod pro_sub v det_art adj n,,formatted/Bates/Snack28/linda.json,u61 u69,linda
101,,,,,00:00:00,MOT,is it my turn ?,be it my turn ?,aux pro_per det_poss n,,formatted/Bates/Snack28/linda.json,u61 u69,linda
102,,,,,00:00:00,MOT,okay .,okay .,co,,formatted/Bates/Snack28/linda.json,u61 u69,linda
103,,,,,00:00:00,MOT,is it Mommy's turn now ?,be it Mommy turn now ?,aux pro_per adj n adv_tem,,formatted/Bates/Snack28/linda.json,u61 u69,linda
104,,,,,00:00:00,CHI,,,,,formatted/Bates/Snack28/linda.json,u61 u69,linda
105,,,,,00:00:00,MOT,thank_you .,thank_you .,co,,formatted/Bates/Snack28/linda.json,u61 u69,linda
106,,,,,00:00:00,MOT,let's wash off the rest of the peanutbutter .,let us wash off the rest of the peanutbutter .,v pro_obj v prep det_art n prep det_art n,,formatted/Bates/Snack28/linda.json,u61 u69,linda
107,,,,,00:00:00,CHI,my turn .,my turn .,det_poss n,looks at Mother,formatted/Bates/Snack28/linda.json,u61 u69,linda
108,,,,,00:00:00,MOT,your turn okay .,your turn okay .,det_poss n adj,,formatted/Bates/Snack28/linda.json,u61 u69,linda
109,,,,,00:00:00,CHI,my eye .,my eye .,det_poss n,,formatted/Bates/Snack28/linda.json,u61 u69,linda
110,,,,,00:00:00,MOT,your eye is it dirty too ?,your eye be it dirty too ?,det_poss n cop pro_per v adv,looks at Linda,formatted/Bates/Snack28/linda.json,u61 u69,linda
111,,,,,00:00:00,MOT,are you ready to get up ?,be you ready to get up ?,cop pro_per adj inf v adv,,formatted/Bates/Snack28/linda.json,u61 u69,linda
112,,,,,00:00:00,CHI,no .,no .,co,<bef> looks at Mother,formatted/Bates/Snack28/linda.json,u61 u69,linda
113,,,,,00:00:00,MOT,no ?,no ?,co,,formatted/Bates/Snack28/linda.json,u61 u69,linda
114,,,,,00:00:00,MOT,better see if the doggy's still over there huh ?,good see if the dog be still over there huh ?,adv v comp det_art n cop adv prep n co,,formatted/Bates/Snack28/linda.json,u61 u69,linda
115,,,,,00:00:00,CHI,,,,,formatted/Bates/Snack28/linda.json,u61 u69,linda
116,,,,,00:00:00,MOT,do you want to see ?,do you want to see ?,mod pro_per v inf v,,formatted/Bates/Snack28/linda.json,u61 u69,linda
117,,,,,00:00:00,CHI,,,,nods,formatted/Bates/Snack28/linda.json,u61 u69,linda
0,,,,,00:00:00,CHI,na_un_na_un_snoo .,na_un_na_un_snoo .,wplay,<aft> looks at plate,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
1,,,,,00:00:00,MOT,there .,there .,adv,,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
2,,,,,00:00:00,MOT,how's that ?,how be that ?,pro_int cop pro_dem,,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
3,,,,,00:00:00,CHI,kay .,okay .,co,<aft> looks at camera,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
4,,,,,00:00:00,MOT,okay .,okay .,co,,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
5,,,,,00:00:00,INV,looks good doesn't it .,look good do not it .,n adj mod neg pro_per,,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
6,,,,,00:00:00,CHI,I don't want it in waiting room .,I do not want it in wait room .,pro_sub mod neg v pro_per prep n_gerund n,"looks at Mother , at room",formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
7,,,,,00:00:00,MOT,okay we'll have it right here .,okay we will have it right here .,co pro_sub mod aux pro_per adv n,looks at Olivia,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
8,,,,,00:00:00,MOT,and then when you get all done we'll go back and play okay ?,and then when you get all do we will go back and play okay ?,coord adv_tem conj pro_per v adv part pro_sub mod v adv coord n adj,,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
9,,,,,00:00:00,CHI,play with that !,play with that !,n prep pro_dem,looks and points at bag,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
10,,,,,00:00:00,CHI,with that ?,with that ?,prep pro_dem,,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
11,,,,,00:00:00,MOT,what'd you see in there ?,what genmod you see in there ?,pro_int mod pro_per v prep n,,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
12,,,,,00:00:00,CHI,a doll .,a doll .,det_art n,<aft> looks at Investigator,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
13,,,,,00:00:00,MOT,a doll !,a doll !,det_art n,,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
14,,,,,00:00:00,INV,you did didn't you ?,you do do not you ?,pro_per v mod neg pro_per,,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
15,,,,,00:00:00,MOT,yeah .,yeah .,co,looks at Olivia,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
16,,,,,00:00:00,MOT,dolls are your favorite thing aren't they ?,doll be your favorite thing be not they ?,n cop det_poss adj n cop neg pro_sub,,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
17,,,,,00:00:00,MOT,what are you eating ?,what be you eat ?,pro_int aux pro_per part,,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
18,,,,,00:00:00,CHI,peanuts .,peanut .,n,<bef> nods . reaches for snack . <dur> looks at Mother . <aft> glances at Investigator,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
19,,,,,00:00:00,MOT,peanuts .,peanut .,n,points to oranges,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
20,,,,,00:00:00,MOT,mm .,mm .,co,,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
21,,,,,00:00:00,MOT,those are good .,those be good .,pro_dem cop adj,,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
22,,,,,00:00:00,MOT,what's these ?,what be these ?,pro_int cop pro_dem,,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
23,,,,,00:00:00,CHI,orange .,orange .,adj,<bef> looks at plate . <dur> looks at Mother,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
24,,,,,00:00:00,MOT,oranges .,orange .,n,,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
25,,,,,00:00:00,CHI,what's those ?,what be those ?,pro_int cop pro_dem,<aft> looks at Mother,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
26,,,,,00:00:00,MOT,what are those ?,what be those ?,pro_int cop pro_dem,,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
27,,,,,00:00:00,CHI,raisins .,raisin .,n,,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
28,,,,,00:00:00,MOT,what's in here ?,what be in here ?,pro_int cop prep n,points to cup,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
29,,,,,00:00:00,CHI,apple juice .,apple juice .,n n,<bef> glances at cup . <dur> looks at Mother . <aft> looks at snack,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
30,,,,,00:00:00,MOT,what are you gonna do when you get done ?,what be you go to do when you get do ?,pro_int aux pro_per part inf v conj pro_per v part,<aft> glances at toy,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
31,,,,,00:00:00,CHI,play with that red bat .,play with that red bat .,n prep det_dem adj n,<bef> looks at Mother . <dur> looks at toy . <aft> nods,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
32,,,,,00:00:00,MOT,oh the red bat .,oh the red bat .,co det_art adj n,,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
33,,,,,00:00:00,MOT,oh we're going to go back in and play with the doll house .,oh we be go to go back in and play with the doll house .,co pro_sub aux part inf v adj adv coord n prep det_art n n,glances at Investigator . looks at Olivia,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
34,,,,,00:00:00,MOT,I want to go see those people go in and out the door .,I want to go see those person go in and out the door .,pro_sub v inf v v det_dem n v adv coord prep det_art n,,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
35,,,,,00:00:00,MOT,can you make them go in and out the door ?,can you make them go in and out the door ?,mod pro_per v pro_obj v adv coord prep det_art n,,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
36,,,,,00:00:00,CHI,no .,no .,co,shakes head,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
37,,,,,00:00:00,MOT,can I show you how ?,can I show you how ?,mod pro_sub v pro_per pro_rel,,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
38,,,,,00:00:00,CHI,no I want that .,no I want that .,co pro_sub v pro_dem,looks and points at bat,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
39,,,,,00:00:00,MOT,we'll do that in a minute .,we will do that in a minute .,pro_sub mod v pro_dem prep det_art n,,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
40,,,,,00:00:00,MOT,we're going to do it all .,we be go to do it all .,pro_sub aux part prep mod pro_per adv,,formatted/Bates/Snack28/olivia.json,u56 u102 u104 u106 u108,olivia
